ANNOSCOLASTICO,CODICESCUOLA,CODICEEDIFICIO,SUPERAMENTOBARRIEREARCH,ACCESSORAMPE,SCALENORMA,ASCENSOREDISABILI,PIATTAFORMAELEVATRICE,SERVIZIIGIENICIDISABILI,PORTELARGHEZZADISABILI,PERCORSIINTERNIDISABILI,PERCORSIESTERNIDISABILI,ALTRIACCORGIMENTIDISABILI
201718,SAMM181002,0651160125,SI,SI,SI,NO,NO,NO,NO,NO,NO,-
201718,TVEE82301E,0260103055,SI,SI,SI,SI,NO,SI,NO,NO,NO,-
201718,TOAA86904D,0012410001,SI,NO,SI,NO,NO,SI,SI,SI,SI,-
201718,TATF02402P,0730270648,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,PSEE831048,0410700205,SI,SI,NO,NO,NO,SI,NO,NO,SI,-
201718,TAMM82201A,0730250690,SI,SI,SI,SI,NO,SI,SI,SI,NO,-
201718,CTTD04801R,0870542804,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,BNMM86101E,0620080001,NO,-,-,-,-,-,-,-,-,-
201718,CAMM84101X,1110650510,SI,NO,NO,NO,NO,SI,SI,SI,SI,-
201718,TPPC024019,0810122654,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,RCIC85000T,0800611137,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,TVEE87904N,0260462337,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,RGPC018019,0880090768,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,CEAA87202V,0610190566,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,KRAA821042,1010020080,NO,-,-,-,-,-,-,-,-,-
201718,VTPS009013,0560360234,NO,-,-,-,-,-,-,-,-,-
201718,RMAA8DD02G,0580291558,SI,SI,NO,NO,NO,SI,NO,NO,NO,-
201718,VAIC83200R,0120550195,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,PDAA838022,0280770903,SI,SI,NO,NO,NO,NO,SI,NO,NO,In corso di adeguamento
201718,MOAA040055,0360220043,NO,-,-,-,-,-,-,-,-,-
201718,CHMM81604D,0690210633,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,BSPS11000A,0170290205,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,KRMM82301P,1010080866,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,AOAA008060,0070664300,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,LEEE8AH02V,0750090147,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,RNEE01602G,0990180305,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,SPEE81302D,0110030038,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,NAMM8E901D,0630490062,NO,-,-,-,-,-,-,-,-,-
201718,TOAA81301A,0012750001,NO,-,-,-,-,-,-,-,-,-
201718,UDEE81701G,0300680004,SI,SI,NO,NO,NO,NO,SI,SI,SI,-
201718,AQMM001007,0660490276,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,BAAA875012,0720300206,SI,SI,SI,NO,NO,SI,NO,SI,SI,-
201718,APAA804054,0440160207,SI,NO,NO,NO,SI,NO,NO,NO,NO,-
201718,RMTD052013,0581111567,SI,SI,SI,NO,SI,SI,SI,SI,SI,-
201718,MNEE83602T,0200300179,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,PGEE85404C,0540390290,SI,NO,NO,NO,NO,SI,NO,NO,NO,-
201718,FGMM82302V,0710170214,NO,-,-,-,-,-,-,-,-,-
201718,ALEE817023,0060030036,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,SIIC828001,0520120010,SI,SI,NO,SI,NO,NO,NO,NO,NO,-
201718,TVEE877031,0260431095,SI,SI,SI,NO,NO,SI,NO,SI,NO,-
201718,TSEE806046,0320060046,NO,NO,NO,NO,NO,NO,NO,NO,NO,-
201718,AGMM826026,0840221891,SI,SI,SI,SI,SI,SI,SI,SI,SI,-
201718,PAEE892013,0820534509,NO,-,-,-,-,-,-,-,-,-
201718,CZMM872044,0791510984,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,FIAA81801V,0480020009,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,PASL01000V,0820534838,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,PRTD02000E,0340270238,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,LUPM00101Q,0460175071,SI,SI,NO,SI,NO,SI,NO,NO,NO,-
201718,TOMM8AB01P,0011250015,SI,SI,SI,NO,NO,SI,SI,NO,SI,-
201718,MEEE822013,0830483356,SI,SI,SI,SI,NO,NO,SI,NO,NO,-
201718,VREE84304E,0230411421,SI,SI,SI,NO,NO,NO,SI,NO,NO,-
201718,BGTD150004,0162432478,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,BSRA02203C,0171260096,SI,NO,SI,NO,NO,NO,SI,SI,NO,-
201718,SSEE856035,0900640038,SI,NO,SI,SI,NO,NO,NO,NO,NO,-
201718,LTMM80102P,0590230246,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,MTMM816022,0770260850,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,SAAA8AP04R,0650390004,NO,-,-,-,-,-,-,-,-,-
201718,ANTD002017,0420180449,SI,SI,SI,SI,NO,SI,SI,SI,SI,maniglioni
201718,CRAA80501P,0190620049,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,TOEE00401T,0012720064,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,NAEE069005,0630490612,NO,-,-,-,-,-,-,-,-,-
201718,RMMM8DN01E,0581200991,SI,SI,NO,NO,NO,NO,SI,NO,NO,-
201718,SOAA815044,0140290019,NO,-,-,-,-,-,-,-,-,-
201718,NAIS078002,0630570003,NO,-,-,-,-,-,-,-,-,-
201718,NOEE80901C,0030490002,SI,NO,SI,NO,SI,NO,SI,NO,NO,-
201718,AGAA846049,0840031380,NO,-,-,-,-,-,-,-,-,-
201718,SIEE814037,0520260005,SI,SI,NO,NO,NO,NO,NO,NO,NO,maniglioni
201718,FIEE220064,0480140025,SI,SI,NO,NO,SI,SI,SI,SI,NO,-
201718,MIEE89102T,1080342629,SI,SI,SI,NO,SI,SI,SI,SI,SI,-
201718,CNTL02202N,0042150015,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,LOIC813005,0980310940,SI,NO,NO,SI,NO,SI,SI,SI,SI,-
201718,GREE81704X,0530020003,SI,SI,SI,NO,NO,SI,SI,NO,SI,maniglioni
201718,VAEE878029,0120700192,SI,NO,NO,NO,NO,SI,NO,NO,NO,-
201718,TPTF014519,0810122390,SI,SI,SI,SI,NO,SI,NO,SI,SI,-
201718,PISD00101C,0500390302,SI,SI,NO,SI,SI,SI,SI,NO,NO,-
201718,VCEE81303R,0020380002,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,BSEE8AM019,0171330581,SI,SI,SI,NO,SI,NO,NO,NO,NO,-
201718,RCEE83503X,0800850556,SI,NO,NO,NO,NO,SI,SI,NO,NO,-
201718,MIMM8CA014,0151141934,SI,SI,SI,SI,NO,SI,SI,SI,NO,-
201718,CLAA822034,0850045000,NO,-,-,-,-,-,-,-,-,-
201718,ATEE81508P,0050680002,SI,SI,SI,NO,SI,NO,SI,SI,SI,-
201718,RIEE810023,0570410149,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,MISL03000N,0151460005,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,PZAA878011,0760340100,NO,-,-,-,-,-,-,-,-,-
201718,VVAA829015,1020110162,NO,-,-,-,-,-,-,-,-,-
201718,CTIC8AN003,0870491333,NO,-,-,-,-,-,-,-,-,-
201718,PVEE808052,0181440175,NO,-,-,-,-,-,-,-,-,-
201718,BOIC840005,0370590304,SI,NO,NO,SI,NO,SI,SI,NO,NO,-
201718,BARI04201N,0720220583,NO,-,-,-,-,-,-,-,-,-
201718,NAEE827013,0630491403,SI,NO,SI,NO,NO,NO,SI,NO,NO,-
201718,APAA823019,1090330082,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,MOAA809032,0360060015,NO,-,-,-,-,-,-,-,-,-
201718,ROIC808005,0290371556,SI,NO,SI,SI,NO,SI,SI,SI,SI,-
201718,NAIC8C4004,0630840005,NO,-,-,-,-,-,-,-,-,-
201718,AQTD070002,0660320933,SI,SI,NO,SI,NO,NO,SI,NO,NO,-
201718,MIAA84201A,0152490001,NO,-,-,-,-,-,-,-,-,-
201718,MNAA804025,0200700123,NO,-,-,-,-,-,-,-,-,-
201718,PDIC89300L,0280372636,SI,SI,SI,SI,NO,SI,SI,SI,NO,-
201718,RMPS53000N,0581161335,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,PAEE85405C,0820534394,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,CAEE848117,1111010389,SI,SI,SI,NO,SI,SI,SI,SI,SI,-
201718,MIEE8C1037,0151460470,SI,SI,NO,SI,NO,SI,NO,NO,NO,-
201718,FGCT70900B,0710240467,SI,NO,NO,NO,NO,SI,SI,NO,NO,-
201718,RMEE8EJ02X,0580911185,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,RMEE8CJ02P,0581162002,NO,-,-,-,-,-,-,-,-,-
201718,AVEE87503Q,0640400499,NO,-,-,-,-,-,-,-,-,-
201718,ALRI00301T,0060010016,SI,SI,SI,NO,NO,NO,SI,NO,NO,-
201718,CSEE590015,0780330497,NO,-,-,-,-,-,-,-,-,-
201718,MIEE852016,0151180811,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,CZEE86103N,0790230037,NO,-,-,-,-,-,-,-,-,-
201718,NORC01000L,0031060066,SI,NO,SI,SI,NO,SI,SI,SI,SI,-
201718,BAAA83104B,0720251327,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,NARH06000X,0630600055,NO,-,-,-,-,-,-,-,-,-
201718,PCAA81103C,0330220050,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,SRIC83800X,0890111278,SI,SI,SI,NO,SI,SI,SI,SI,SI,-
201718,VIAA87301N,0240112827,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,SOTD070002,0140610192,SI,NO,SI,SI,NO,SI,SI,SI,NO,-
201718,PGMM82801Q,0540341040,NO,-,-,-,-,-,-,-,-,-
201718,TVIC875005,0260691202,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,BNIC86000N,0620080208,NO,-,-,-,-,-,-,-,-,-
201718,BAMM809017,0720110557,NO,-,-,-,-,-,-,-,-,-
201718,SAAA15901N,0651351776,NO,-,-,-,-,-,-,-,-,-
201718,LEIS00600N,0750160701,NO,-,-,-,-,-,-,-,-,-
201718,BOMM840027,0370310033,NO,-,-,-,-,-,-,-,-,-
201718,MTEE81901D,0770310177,SI,SI,SI,NO,NO,SI,SI,SI,NO,-
201718,LEAA86304N,0750160468,SI,NO,NO,SI,NO,NO,NO,NO,NO,-
201718,FGEE87002D,0710240283,NO,-,-,-,-,-,-,-,-,-
201718,SAMM8BP04G,0651110743,SI,NO,SI,NO,NO,NO,SI,SI,SI,-
201718,TOEE886019,0011270001,SI,SI,SI,SI,SI,SI,SI,SI,SI,-
201718,RMMM86701B,0580910101,SI,SI,SI,NO,NO,NO,NO,NO,NO,-
201718,APRH00801P,0440070565,SI,SI,SI,SI,NO,SI,SI,SI,SI,maniglioni
201718,FIMM862015,0480520006,SI,SI,SI,NO,SI,SI,SI,SI,SI,-
201718,NAEE8DA02A,0630640008,NO,-,-,-,-,-,-,-,-,-
201718,CLEE815014,0850191206,SI,SI,SI,NO,NO,NO,SI,SI,SI,-
201718,COTD010501,0130750550,SI,NO,SI,NO,NO,SI,NO,SI,NO,-
201718,PGAA80601P,0540070076,SI,SI,SI,NO,NO,SI,SI,SI,NO,-
201718,PAAA88004P,0820544996,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,CNEE81609V,0042010001,NO,-,-,-,-,-,-,-,-,-
201718,MSEE807014,0450160004,NO,-,-,-,-,-,-,-,-,-
201718,TOPC033016,0010580004,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,MIEE86801Q,1080103133,SI,SI,SI,SI,NO,NO,SI,NO,NO,-
201718,MOEE80803B,0360440318,SI,NO,NO,NO,NO,SI,SI,SI,NO,-
201718,TAIS037007,0730130339,SI,SI,SI,SI,NO,NO,SI,SI,SI,-
201718,ALEE81903Q,0060960001,SI,NO,NO,NO,NO,SI,SI,NO,NO,-
201718,TOTL03401B,0011200026,SI,SI,SI,SI,SI,SI,SI,SI,SI,-
201718,MIEE8EV04R,1080540724,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,CHAA82703P,0690350082,SI,SI,SI,NO,NO,NO,SI,NO,NO,-
201718,CZIC871004,0790290089,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,VBEE00301E,1030280004,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,PAMM88601P,0820701882,SI,NO,NO,SI,SI,NO,NO,NO,NO,-
201718,CSMM864027,0780960728,SI,NO,NO,NO,NO,SI,NO,NO,NO,-
201718,CAAA87601P,1110090296,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,BSAA89601L,0170880864,SI,SI,NO,NO,NO,SI,NO,SI,SI,-
201718,RCAA821082,0800860990,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,CHIS00700P,0690830440,SI,SI,NO,SI,NO,SI,SI,SI,SI,-
201718,PNAA834036,0930370003,SI,SI,NO,NO,NO,NO,NO,SI,NO,-
201718,ARPM03000B,0510020073,SI,NO,NO,NO,NO,SI,NO,NO,NO,-
201718,VVIC83000C,1020250674,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,LETD048012,0750162203,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,REMM85101X,0350370255,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,RMAA8EK02E,0580913272,SI,SI,NO,NO,NO,NO,SI,NO,NO,-
201718,CNMM81103C,0041590003,SI,NO,NO,SI,NO,SI,SI,SI,-,-
201718,NAIC8EK00N,0630100006,NO,-,-,-,-,-,-,-,-,-
201718,PVAA821057,0181400002,NO,-,-,-,-,-,-,-,-,-
201718,AQEE82705L,0660820155,SI,SI,NO,NO,SI,NO,SI,SI,NO,-
201718,BGEE872051,0160820063,SI,SI,NO,NO,NO,NO,NO,NO,SI,-
201718,BOAA866038,0370210027,NO,-,-,-,-,-,-,-,-,-
201718,BAIC85200C,1100041509,SI,SI,SI,NO,NO,SI,SI,SI,NO,-
201718,PDPS00201X,0280654215,SI,SI,SI,SI,NO,SI,SI,SI,NO,-
201718,BAIS05200L,0720310693,NO,-,-,-,-,-,-,-,-,-
201718,FGSL02602R,1100100437,NO,-,-,-,-,-,-,-,-,-
201718,SAEE895014,0650991234,SI,SI,NO,NO,NO,NO,SI,SI,SI,-
201718,MIAA8EJ026,0150810137,NO,-,-,-,-,-,-,-,-,-
201718,SSMM841018,0900580109,SI,NO,NO,NO,NO,NO,SI,SI,NO,-
201718,BGTF01050C,0160240677,SI,NO,NO,SI,SI,NO,SI,SI,NO,-
201718,CZEE82905X,0791140975,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,TEAA825047,0670300965,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,AGRH02000C,0840171339,SI,SI,SI,NO,NO,SI,SI,SI,NO,-
201718,RMMM8DB013,0580111175,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,TREE803036,0550190111,SI,SI,NO,NO,SI,NO,NO,NO,NO,-
201718,COEE816017,0130030437,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,BAMM89201X,1100021432,NO,-,-,-,-,-,-,-,-,-
201718,ANMM828012,0420170352,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,SPRH01050G,0110150075,SI,SI,SI,SI,NO,SI,NO,SI,SI,-
201718,BREE04001B,0740120205,SI,SI,SI,SI,NO,SI,NO,SI,SI,-
201718,CSAA849054,0780990245,SI,SI,NO,NO,NO,SI,NO,NO,NO,-
201718,LUIC830004,0460185011,SI,SI,NO,NO,SI,SI,SI,NO,NO,MANIGLIONE ANTIPANICO
201718,TVMM859018,0260921475,SI,SI,SI,SI,SI,SI,SI,SI,SI,-
201718,MCPC01201L,0430230747,SI,SI,SI,SI,NO,SI,NO,SI,SI,-
201718,NAEE8GN02D,0630310619,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,UDAA83801B,0300480004,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,BOEE86501G,0370200192,SI,SI,SI,NO,NO,SI,SI,SI,NO,-
201718,MIPS02301P,0151463713,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,LTEE813033,0590080907,NO,-,-,-,-,-,-,-,-,-
201718,NAEE01701D,0630491484,SI,SI,NO,SI,NO,SI,NO,NO,NO,-
201718,KRAA826056,1010120559,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,NAAA34101Q,0630450712,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,AQMM83301P,0660491565,NO,-,-,-,-,-,-,-,-,-
201718,RCPM02000L,0800430430,SI,SI,NO,NO,NO,SI,NO,NO,NO,-
201718,ROPC00101T,0290014099,SI,SI,NO,NO,NO,SI,NO,SI,NO,-
201718,BSMM894015,0171370001,SI,SI,SI,NO,NO,NO,SI,NO,NO,-
201718,VTRI00802D,0560590228,NO,-,-,-,-,-,-,-,-,-
201718,SPAA801011,0110310050,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,SAIC8AZ00C,0650251190,SI,SI,NO,NO,NO,SI,SI,SI,NO,-
201718,CEEE89701B,0610461580,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,RMMM8GP012,0580321205,NO,-,-,-,-,-,-,-,-,-
201718,SIEE80403L,0520350003,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,GRSL012013,0530110514,NO,-,-,-,-,-,-,-,-,-
201718,COMM803025,0130420507,SI,NO,SI,SI,NO,NO,SI,NO,NO,-
201718,FOAA80205P,0400370123,SI,SI,NO,NO,NO,SI,SI,SI,NO,-
201718,NUMM860052,0910260171,SI,SI,SI,NO,SI,SI,SI,SI,SI,-
201718,GRAA815021,0530150003,SI,SI,NO,NO,NO,NO,SI,NO,NO,-
201718,ANEE80501A,0420410384,SI,SI,SI,NO,NO,SI,NO,SI,SI,-
201718,RMEE8AU035,0580710224,SI,SI,NO,SI,NO,NO,NO,NO,NO,-
201718,TOMM815016,0012720176,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,AGTD09000R,0840011406,SI,SI,SI,SI,NO,SI,SI,SI,NO,-
201718,PZEE84806G,0760420040,SI,SI,SI,NO,SI,SI,SI,NO,NO,Piattaforma elevatrice all`esterno
201718,MTRI00201T,0770270358,NO,-,-,-,-,-,-,-,-,-
201718,PRAA812013,0340060015,SI,NO,NO,SI,NO,NO,NO,NO,NO,-
201718,TOAA89703L,0011890003,NO,-,-,-,-,-,-,-,-,-
201718,BAAA061015,1100021382,NO,-,-,-,-,-,-,-,-,-
201718,ANMM80803V,0420460388,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,MIAA8BZ01R,1080160353,SI,NO,NO,NO,NO,NO,NO,SI,SI,-
201718,NAMM8EK01P,0630100006,NO,-,-,-,-,-,-,-,-,-
201718,PIAA811031,0500370001,SI,SI,NO,NO,NO,SI,SI,NO,NO,Maniglioni
201718,PNTF00601Q,0930070007,SI,NO,SI,SI,NO,NO,NO,NO,NO,-
201718,CTTN008018,0870042946,SI,SI,SI,NO,NO,NO,NO,SI,SI,-
201718,PGAA03207E,0540182583,SI,SI,NO,NO,NO,SI,NO,SI,NO,-
201718,PIEE83602D,0500310101,SI,SI,NO,NO,NO,SI,NO,NO,NO,-
201718,CZMM82501B,0790470592,NO,-,-,-,-,-,-,-,-,-
201718,VAPS11000A,0120920663,SI,SI,SI,SI,SI,SI,SI,NO,NO,-
201718,PCAA80405B,0330280101,SI,NO,NO,NO,NO,SI,NO,SI,NO,-
201718,LEPS01000P,0750352287,NO,-,-,-,-,-,-,-,-,-
201718,VEEE85703Q,0270240684,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,VEEE80905C,0270331511,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,TAMM81901E,0730270628,NO,-,-,-,-,-,-,-,-,-
201718,BNPC002015,0620730003,NO,-,-,-,-,-,-,-,-,-
201718,POAA804011,1000050030,SI,SI,NO,SI,NO,SI,SI,NO,SI,-
201718,REEE84402V,0350430194,SI,NO,NO,NO,NO,SI,SI,SI,NO,-
201718,BAEE855023,0720290444,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,PDTA00701C,0280554264,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,SARH03250G,0650320500,NO,-,-,-,-,-,-,-,-,-
201718,CREE80102N,0190210129,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,BORF00101B,0370620397,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,BSAA82603C,0171990001,NO,-,-,-,-,-,-,-,-,-
201718,PVMM81701G,0181020320,SI,SI,SI,SI,NO,SI,SI,SI,NO,-
201718,COEE803026,0132170171,SI,NO,SI,NO,NO,SI,SI,SI,NO,-
201718,VTPS00601G,0560210227,NO,-,-,-,-,-,-,-,-,-
201718,SAAA8BD02T,0651080002,SI,SI,SI,NO,NO,NO,NO,NO,NO,-
201718,NAAA8B6012,0630900444,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,RMIS03200G,0580911565,NO,-,-,-,-,-,-,-,-,-
201718,SVAA803057,0090260103,SI,SI,SI,NO,NO,SI,SI,NO,SI,-
201718,SAMM89801E,0651421366,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,SAAA84601N,0650340875,SI,SI,NO,NO,NO,NO,SI,NO,NO,-
201718,CRTA00201A,0190681479,NO,-,-,-,-,-,-,-,-,-
201718,BOAA832024,0370150084,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,NAAA17204R,0630620489,SI,SI,SI,SI,NO,SI,NO,SI,SI,-
201718,BSIC8AK00G,0171020060,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,AVMM864016,0641000001,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,RMIC8BM00R,0580911007,NO,-,-,-,-,-,-,-,-,-
201718,ATAA810046,0050070003,NO,-,-,-,-,-,-,-,-,-
201718,RMEE8C802D,0581170150,SI,SI,NO,NO,NO,SI,NO,NO,NO,-
201718,AGPC010001,0840011700,NO,-,-,-,-,-,-,-,-,-
201718,BSTD03101B,0170290263,SI,SI,NO,NO,NO,NO,SI,SI,NO,-
201718,CTRH05000N,0870312074,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,BATF031014,0720161178,SI,NO,SI,SI,NO,SI,SI,NO,NO,-
201718,CAEE03701A,0920031071,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,ALMM82202D,0061150002,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,CHEE839025,0690460264,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,TOEE017032,0012720096,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,TVEE86703A,0260210783,SI,SI,NO,NO,NO,NO,SI,NO,SI,-
201718,CBAA834017,0700740070,SI,NO,SI,NO,NO,NO,NO,NO,NO,-
201718,SRAA85902V,0890134022,NO,-,-,-,-,-,-,-,-,-
201718,NAIS08700R,0630490125,NO,-,-,-,-,-,-,-,-,-
201718,CNAA862024,0042030008,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,VCMM81301N,0021370003,SI,NO,SI,SI,NO,SI,SI,NO,NO,-
201718,ORIS009007,0950381702,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,TPIC807004,0810192013,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,VAEE865016,0120120792,SI,SI,NO,NO,NO,NO,NO,SI,NO,-
201718,PDRI07000P,0280604217,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,TVAA82001T,0260892299,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,PDEE846026,0280162926,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,MNMM820027,0200640286,SI,SI,NO,SI,NO,SI,SI,SI,SI,-
201718,VBMM80901B,1030350005,SI,SI,SI,SI,NO,SI,SI,SI,NO,-
201718,PVMM81201C,0180410131,SI,NO,NO,SI,NO,NO,NO,NO,NO,-
201718,BOEE81901T,0370500862,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,REMM842015,0350450262,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,TPAA83702T,0810222327,SI,SI,NO,NO,NO,NO,SI,NO,NO,-
201718,FIPM02701C,0480140034,SI,SI,NO,SI,NO,SI,SI,NO,NO,-
201718,APEE813021,1090140020,SI,NO,SI,NO,NO,NO,SI,NO,NO,-
201718,SAIS046001,0651160520,NO,-,-,-,-,-,-,-,-,-
201718,MNEE80801L,0200171201,SI,NO,NO,SI,SI,NO,NO,NO,NO,-
201718,MEAA8AD064,0830483009,NO,-,-,-,-,-,-,-,-,-
201718,PEEE829012,0680120145,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,AQEE83301Q,0660490135,SI,SI,NO,NO,NO,SI,SI,SI,SI,rampa di collegamento tra i piani
201718,BREE81402V,0740010232,SI,SI,SI,NO,NO,NO,SI,NO,NO,-
201718,LCTD00701E,0970542063,SI,SI,SI,SI,NO,NO,SI,SI,SI,-
201718,VIEE887073,0240412865,NO,-,-,-,-,-,-,-,-,-
201718,FIEE83803B,0480170384,SI,SI,NO,SI,NO,SI,SI,NO,NO,-
201718,BAEE046007,0720040920,SI,SI,SI,SI,SI,SI,SI,SI,SI,-
201718,CSEE86706X,0780660644,NO,-,-,-,-,-,-,-,-,-
201718,MTAA810052,0770200002,SI,SI,NO,NO,NO,NO,SI,SI,SI,-
201718,ROEE80503T,0290462159,SI,SI,SI,NO,NO,NO,SI,NO,SI,-
201718,MNEE812018,0200211278,SI,SI,SI,NO,NO,SI,NO,NO,NO,-
201718,CTAA805019,0870020934,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,FGAA83802C,0710630789,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,CSAA8AL026,0780451021,NO,-,-,-,-,-,-,-,-,-
201718,RAEE811025,0390140060,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,CREE81601A,0190211529,SI,SI,SI,NO,SI,SI,SI,SI,NO,-
201718,BGEE85201G,0161200269,SI,SI,SI,NO,NO,SI,SI,NO,SI,-
201718,NAEE8EX031,0630271423,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,CSEE85501C,0781430736,NO,-,-,-,-,-,-,-,-,-
201718,TVEE86503P,0260142951,SI,SI,NO,NO,NO,SI,NO,NO,NO,-
201718,NAIS077006,0630732098,NO,-,-,-,-,-,-,-,-,-
201718,CAIS009007,1110340627,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,TEEE81605P,0670140001,NO,-,-,-,-,-,-,-,-,-
201718,ENAA80901X,0860022941,SI,SI,NO,NO,NO,NO,SI,NO,NO,-
201718,TAEE81901G,0730270217,NO,-,-,-,-,-,-,-,-,-
201718,PSTD10000N,0410440354,SI,SI,NO,SI,NO,SI,NO,NO,NO,-
201718,MCAA81003C,0430470088,SI,SI,NO,NO,NO,NO,SI,NO,NO,-
201718,CAMM8AC04V,1110821831,NO,-,-,-,-,-,-,-,-,-
